date,phc_id,state,medicine_name,weather_condition,temperature_c,local_festival,patient_footfall,daily_consumption_rate,stock_on_hand,predicted_days_to_stockout,critical_deficit_flag,nearest_hub_surplus,hub_distance_km
2023-07-10,PHC_013,Bihar,Paracetamol 500mg (Antipyretic),Clear,35.5,None,100,11,21,1.9,1,822,25.8
2023-07-10,PHC_014,Bihar,Rabies Immunoglobulin (ARV),High Humidity,32.1,Diwali,115,44,326,7.4,0,487,75.2
2023-07-10,PHC_016,Bihar,Ceftriaxone 1g (Antibiotic),Monsoon/Heavy Rain,36.6,Diwali,129,50,26,0.5,1,608,40.9
2023-07-10,PHC_018,Rajasthan,ORS Packets,Heatwave,44.2,Local Fair,162,42,396,9.4,0,592,67.9
2023-07-10,PHC_019,Maharashtra,Rabies Immunoglobulin (ARV),High Humidity,30.8,Local Fair,90,19,36,1.9,1,686,49.3
2023-07-10,PHC_020,Tamil Nadu,ORS Packets,Heatwave,24.2,Holi,93,19,280,14.7,0,702,26.2
2023-07-10,PHC_023,Rajasthan,Oxytocin 10 IU (Maternal),Heatwave,41.5,Diwali,43,14,367,26.2,0,844,35.6
2023-07-10,PHC_024,Maharashtra,Paracetamol 500mg (Antipyretic),Clear,26.9,Local Fair,174,51,312,6.1,0,527,36.8
2023-07-10,PHC_026,Karnataka,ORS Packets,Heatwave,33.5,Diwali,133,51,385,7.5,0,938,21.5
2023-07-10,PHC_026,Karnataka,Amoxicillin 500mg (Antibiotic),High Humidity,26.0,None,133,34,295,8.7,0,113,57.3
2023-07-10,PHC_028,Gujarat,Snake Venom Antiserum,Heatwave,27.9,Holi,70,14,469,33.5,0,707,26.5
2023-07-10,PHC_029,Karnataka,Paracetamol 500mg (Antipyretic),Heatwave,28.4,Local Fair,152,43,119,2.8,1,419,28.5
2023-07-10,PHC_029,Karnataka,Amoxicillin 500mg (Antibiotic),Monsoon/Heavy Rain,38.3,None,178,26,482,18.5,0,416,72.5
2023-07-10,PHC_030,Uttar Pradesh,Oxytocin 10 IU (Maternal),Clear,39.5,None,136,21,119,5.7,0,258,19.8
2023-07-10,PHC_032,Rajasthan,Amoxicillin 500mg (Antibiotic),Clear,32.6,Local Fair,119,26,340,13.1,0,671,22.2
2023-07-10,PHC_032,Rajasthan,Amoxicillin 500mg (Antibiotic),Heatwave,23.3,Kumbh Mela,105,37,19,0.5,1,669,52.8
2023-07-10,PHC_033,Karnataka,Oxytocin 10 IU (Maternal),High Humidity,23.9,Diwali,88,17,175,10.3,0,283,49.1
2023-07-10,PHC_033,Karnataka,Paracetamol 500mg (Antipyretic),Heatwave,26.3,Local Fair,115,29,413,14.2,0,615,35.6
2023-07-10,PHC_035,Gujarat,ORS Packets,Heatwave,37.7,Local Fair,119,23,122,5.3,0,540,54.2
2023-07-10,PHC_035,Gujarat,Ceftriaxone 1g (Antibiotic),Heatwave,25.9,Diwali,160,58,438,7.6,0,137,17.4
2023-07-10,PHC_036,Tamil Nadu,Paracetamol 500mg (Antipyretic),High Humidity,25.2,Local Fair,157,35,220,6.3,0,424,29.7
2023-07-10,PHC_037,Rajasthan,Snake Venom Antiserum,Clear,37.4,None,88,28,423,15.1,0,379,72.6
2023-07-10,PHC_038,Rajasthan,Oxytocin 10 IU (Maternal),Heatwave,34.6,Kumbh Mela,156,26,9,0.3,1,810,56.0
2023-07-10,PHC_038,Rajasthan,Oxytocin 10 IU (Maternal),High Humidity,23.7,Kumbh Mela,119,33,339,10.3,0,26,18.4
2023-07-10,PHC_040,Bihar,Rabies Immunoglobulin (ARV),Clear,42.6,Diwali,118,22,451,20.5,0,999,30.6
2023-07-10,PHC_040,Bihar,Rabies Immunoglobulin (ARV),Heatwave,29.3,Diwali,92,20,453,22.6,0,722,29.0
2023-07-10,PHC_041,Maharashtra,Oxytocin 10 IU (Maternal),Heatwave,22.9,Kumbh Mela,141,51,63,1.2,1,840,76.1
2023-07-10,PHC_042,Rajasthan,Paracetamol 500mg (Antipyretic),Clear,35.5,None,39,12,250,20.8,0,741,25.9
2023-07-10,PHC_043,Uttar Pradesh,Rabies Immunoglobulin (ARV),Heatwave,41.5,None,33,3,51,17.0,0,62,38.0
2023-07-10,PHC_043,Uttar Pradesh,Amoxicillin 500mg (Antibiotic),High Humidity,34.3,Holi,169,49,252,5.1,0,27,44.0
2023-07-10,PHC_045,Maharashtra,Rabies Immunoglobulin (ARV),Monsoon/Heavy Rain,43.9,Kumbh Mela,181,29,152,5.2,0,366,57.0
2023-07-10,PHC_047,Bihar,Oxytocin 10 IU (Maternal),Clear,33.9,Local Fair,155,29,475,16.4,0,713,61.2
2023-07-10,PHC_047,Bihar,ORS Packets,Monsoon/Heavy Rain,23.1,Kumbh Mela,211,57,324,5.7,0,469,75.0
2023-07-10,PHC_049,Rajasthan,Rabies Immunoglobulin (ARV),Clear,38.5,Kumbh Mela,122,28,189,6.8,0,919,41.2
2023-07-10,PHC_050,Maharashtra,Snake Venom Antiserum,Clear,23.6,Diwali,65,16,170,10.6,0,322,66.3
2023-07-10,PHC_050,Maharashtra,Rabies Immunoglobulin (ARV),High Humidity,29.5,Diwali,67,21,291,13.9,0,718,20.6
2023-07-10,PHC_050,Maharashtra,Paracetamol 500mg (Antipyretic),Heatwave,34.5,Kumbh Mela,129,42,317,7.5,0,838,13.1
2023-07-11,PHC_005,Tamil Nadu,Rabies Immunoglobulin (ARV),Heatwave,35.3,None,84,11,136,12.4,0,855,79.8
2023-07-11,PHC_006,Gujarat,Amoxicillin 500mg (Antibiotic),Heatwave,26.1,None,133,23,308,13.4,0,377,43.7
2023-07-11,PHC_006,Gujarat,ORS Packets,Monsoon/Heavy Rain,39.7,Local Fair,184,26,311,12.0,0,757,48.2
2023-07-11,PHC_008,Gujarat,Amoxicillin 500mg (Antibiotic),Heatwave,25.0,None,45,11,10,0.9,1,339,10.1
2023-07-11,PHC_008,Gujarat,ORS Packets,High Humidity,34.7,None,111,37,459,12.4,0,558,48.9
2023-07-11,PHC_009,Gujarat,Paracetamol 500mg (Antipyretic),Monsoon/Heavy Rain,26.4,Local Fair,186,59,326,5.5,0,816,61.5
2023-07-11,PHC_009,Gujarat,ORS Packets,Clear,35.3,Diwali,94,15,490,32.7,0,7,37.0
2023-07-11,PHC_009,Gujarat,Oxytocin 10 IU (Maternal),High Humidity,27.5,Local Fair,68,16,219,13.7,0,52,15.0
2023-07-11,PHC_010,Tamil Nadu,Snake Venom Antiserum,High Humidity,28.1,Local Fair,173,30,463,15.4,0,128,21.6
2023-07-11,PHC_011,Uttar Pradesh,Rabies Immunoglobulin (ARV),Monsoon/Heavy Rain,31.0,Local Fair,222,40,417,10.4,0,362,35.2
2023-07-11,PHC_013,Bihar,Paracetamol 500mg (Antipyretic),Heatwave,37.9,Local Fair,69,14,335,23.9,0,897,14.8
2023-07-11,PHC_013,Bihar,Snake Venom Antiserum,Monsoon/Heavy Rain,26.9,Holi,149,46,188,4.1,1,933,54.7
2023-07-11,PHC_017,Maharashtra,Ceftriaxone 1g (Antibiotic),Monsoon/Heavy Rain,38.0,Diwali,118,12,459,38.2,0,4,56.7
2023-07-11,PHC_017,Maharashtra,Ceftriaxone 1g (Antibiotic),High Humidity,33.4,Holi,78,11,233,21.2,0,407,33.4
2023-07-11,PHC_021,Bihar,Snake Venom Antiserum,Heatwave,39.3,Kumbh Mela,88,16,205,12.8,0,734,35.3
2023-07-11,PHC_023,Rajasthan,Ceftriaxone 1g (Antibiotic),Monsoon/Heavy Rain,33.2,Holi,229,26,149,5.7,0,781,76.0
2023-07-11,PHC_023,Rajasthan,Amoxicillin 500mg (Antibiotic),Monsoon/Heavy Rain,39.1,Diwali,202,35,448,12.8,0,917,56.9
2023-07-11,PHC_023,Rajasthan,Ceftriaxone 1g (Antibiotic),Monsoon/Heavy Rain,42.3,Diwali,105,27,374,13.9,0,231,75.5
2023-07-11,PHC_028,Gujarat,Ceftriaxone 1g (Antibiotic),Clear,40.2,Kumbh Mela,195,34,326,9.6,0,223,35.5
2023-07-11,PHC_028,Gujarat,Oxytocin 10 IU (Maternal),Heatwave,38.6,None,79,18,472,26.2,0,294,30.7
2023-07-11,PHC_029,Karnataka,Paracetamol 500mg (Antipyretic),Monsoon/Heavy Rain,37.2,Diwali,200,66,358,5.4,0,438,13.0
2023-07-11,PHC_029,Karnataka,Ceftriaxone 1g (Antibiotic),Monsoon/Heavy Rain,44.4,Local Fair,133,48,201,4.2,1,353,70.5
2023-07-11,PHC_034,Uttar Pradesh,Rabies Immunoglobulin (ARV),Monsoon/Heavy Rain,34.9,None,103,27,288,10.7,0,374,49.8
2023-07-11,PHC_034,Uttar Pradesh,Snake Venom Antiserum,Heatwave,43.1,Kumbh Mela,113,29,235,8.1,0,277,59.8
2023-07-11,PHC_035,Gujarat,Ceftriaxone 1g (Antibiotic),Heatwave,32.5,None,64,13,130,10.0,0,597,11.9
2023-07-11,PHC_036,Tamil Nadu,Ceftriaxone 1g (Antibiotic),High Humidity,27.8,None,84,21,284,13.5,0,137,73.3
2023-07-11,PHC_036,Tamil Nadu,Amoxicillin 500mg (Antibiotic),High Humidity,42.2,Kumbh Mela,151,53,420,7.9,0,629,14.4
2023-07-11,PHC_037,Rajasthan,Ceftriaxone 1g (Antibiotic),Monsoon/Heavy Rain,34.6,Diwali,237,77,284,3.7,1,931,76.3
2023-07-11,PHC_038,Rajasthan,ORS Packets,Monsoon/Heavy Rain,36.5,Holi,131,43,348,8.1,0,518,31.9
2023-07-11,PHC_039,Assam,Ceftriaxone 1g (Antibiotic),Heatwave,41.8,Diwali,167,62,181,2.9,1,389,17.6
2023-07-11,PHC_039,Assam,Ceftriaxone 1g (Antibiotic),Monsoon/Heavy Rain,28.2,Local Fair,103,10,362,36.2,0,573,39.9
2023-07-11,PHC_039,Assam,Amoxicillin 500mg (Antibiotic),Monsoon/Heavy Rain,37.8,Local Fair,136,23,146,6.3,0,186,49.2
2023-07-11,PHC_040,Bihar,ORS Packets,High Humidity,34.4,Holi,143,25,17,0.7,1,571,23.0
2023-07-11,PHC_040,Bihar,Amoxicillin 500mg (Antibiotic),Clear,23.1,None,68,8,478,59.8,0,274,12.0
2023-07-11,PHC_042,Rajasthan,Snake Venom Antiserum,Heatwave,28.3,Diwali,54,9,326,36.2,0,424,78.8
2023-07-11,PHC_044,Uttar Pradesh,Rabies Immunoglobulin (ARV),Monsoon/Heavy Rain,38.7,Diwali,162,34,481,14.1,0,9,53.9
2023-07-11,PHC_044,Uttar Pradesh,Oxytocin 10 IU (Maternal),Heatwave,23.9,None,131,46,253,5.5,0,125,68.0
2023-07-11,PHC_044,Uttar Pradesh,Snake Venom Antiserum,Clear,32.5,Diwali,60,22,359,16.3,0,66,66.7
2023-07-11,PHC_045,Maharashtra,Paracetamol 500mg (Antipyretic),Clear,27.2,Diwali,84,31,351,11.3,0,634,58.8
2023-07-11,PHC_045,Maharashtra,Paracetamol 500mg (Antipyretic),High Humidity,29.7,None,119,31,39,1.3,1,1,60.0
2023-07-11,PHC_046,Assam,ORS Packets,Monsoon/Heavy Rain,22.3,Holi,217,45,354,7.9,0,107,51.7
2023-07-11,PHC_047,Bihar,Oxytocin 10 IU (Maternal),Monsoon/Heavy Rain,30.8,Local Fair,193,68,490,7.2,0,162,32.2
2023-07-11,PHC_047,Bihar,Amoxicillin 500mg (Antibiotic),Monsoon/Heavy Rain,23.5,Local Fair,144,56,286,5.1,0,983,43.7
2023-07-11,PHC_047,Bihar,Paracetamol 500mg (Antipyretic),Clear,44.9,Holi,158,54,284,5.3,0,298,26.2
2023-07-11,PHC_048,Maharashtra,Amoxicillin 500mg (Antibiotic),Monsoon/Heavy Rain,33.4,Local Fair,120,40,433,10.8,0,835,22.9
2023-07-12,PHC_001,Tamil Nadu,Ceftriaxone 1g (Antibiotic),Monsoon/Heavy Rain,30.4,Holi,203,31,345,11.1,0,875,45.9
2023-07-12,PHC_001,Tamil Nadu,Ceftriaxone 1g (Antibiotic),Clear,41.5,None,48,8,221,27.6,0,176,44.0
2023-07-12,PHC_002,Karnataka,Rabies Immunoglobulin (ARV),Monsoon/Heavy Rain,28.9,Kumbh Mela,186,71,90,1.3,1,939,51.4
2023-07-12,PHC_002,Karnataka,Snake Venom Antiserum,Heatwave,32.7,Local Fair,121,43,48,1.1,1,176,17.9
2023-07-12,PHC_004,Karnataka,Paracetamol 500mg (Antipyretic),Monsoon/Heavy Rain,31.3,Local Fair,250,31,466,15.0,0,498,72.3
2023-07-12,PHC_004,Karnataka,ORS Packets,Clear,36.1,Kumbh Mela,159,41,26,0.6,1,455,48.4
2023-07-12,PHC_004,Karnataka,Rabies Immunoglobulin (ARV),High Humidity,32.9,Local Fair,99,12,206,17.2,0,559,18.5
2023-07-12,PHC_004,Karnataka,Amoxicillin 500mg (Antibiotic),Clear,39.7,Kumbh Mela,85,11,41,3.7,1,696,51.4
2023-07-12,PHC_005,Tamil Nadu,ORS Packets,Heatwave,34.4,Kumbh Mela,123,43,449,10.4,0,866,48.8
2023-07-12,PHC_005,Tamil Nadu,Oxytocin 10 IU (Maternal),Clear,36.0,Kumbh Mela,165,44,289,6.6,0,96,49.5
2023-07-12,PHC_006,Gujarat,Amoxicillin 500mg (Antibiotic),Monsoon/Heavy Rain,33.3,Holi,179,51,449,8.8,0,305,51.1
2023-07-12,PHC_007,Karnataka,Snake Venom Antiserum,High Humidity,22.4,None,117,35,418,11.9,0,323,78.7
2023-07-12,PHC_007,Karnataka,Paracetamol 500mg (Antipyretic),Clear,22.4,Diwali,154,45,14,0.3,1,226,59.5
2023-07-12,PHC_008,Gujarat,Amoxicillin 500mg (Antibiotic),Monsoon/Heavy Rain,22.5,Holi,161,31,234,7.5,0,642,61.0
2023-07-12,PHC_009,Gujarat,ORS Packets,Monsoon/Heavy Rain,32.0,Kumbh Mela,207,41,94,2.3,1,889,70.6
2023-07-12,PHC_016,Bihar,ORS Packets,High Humidity,33.8,Local Fair,109,24,112,4.7,1,502,47.7
2023-07-12,PHC_016,Bihar,ORS Packets,Clear,37.2,Local Fair,112,23,405,17.6,0,8,51.2
2023-07-12,PHC_019,Maharashtra,Rabies Immunoglobulin (ARV),Heatwave,26.9,Kumbh Mela,154,33,215,6.5,0,432,40.9
2023-07-12,PHC_021,Bihar,Rabies Immunoglobulin (ARV),Monsoon/Heavy Rain,31.6,Holi,91,10,226,22.6,0,367,76.2
2023-07-12,PHC_021,Bihar,Snake Venom Antiserum,High Humidity,33.5,Diwali,131,24,256,10.7,0,926,56.4
2023-07-12,PHC_021,Bihar,Paracetamol 500mg (Antipyretic),Clear,29.7,Local Fair,121,44,53,1.2,1,634,39.0
2023-07-12,PHC_026,Karnataka,Snake Venom Antiserum,Monsoon/Heavy Rain,31.2,Diwali,131,14,490,35.0,0,171,66.7
2023-07-12,PHC_027,Karnataka,Amoxicillin 500mg (Antibiotic),Monsoon/Heavy Rain,43.6,Holi,171,36,448,12.4,0,777,52.0
2023-07-12,PHC_027,Karnataka,Snake Venom Antiserum,High Humidity,31.7,Local Fair,70,20,336,16.8,0,289,14.2
2023-07-12,PHC_030,Uttar Pradesh,Amoxicillin 500mg (Antibiotic),Monsoon/Heavy Rain,33.9,Holi,113,41,389,9.5,0,660,10.3
2023-07-12,PHC_032,Rajasthan,ORS Packets,Clear,27.9,None,112,28,311,11.1,0,442,14.0
2023-07-12,PHC_033,Karnataka,Paracetamol 500mg (Antipyretic),Heatwave,39.2,None,135,35,117,3.3,1,448,58.3
2023-07-12,PHC_037,Rajasthan,Paracetamol 500mg (Antipyretic),Clear,23.6,Kumbh Mela,161,21,485,23.1,0,363,32.1
2023-07-12,PHC_037,Rajasthan,Ceftriaxone 1g (Antibiotic),Heatwave,42.2,None,60,12,419,34.9,0,121,56.7
2023-07-12,PHC_038,Rajasthan,ORS Packets,Heatwave,36.1,Diwali,132,21,327,15.6,0,957,57.6
2023-07-12,PHC_040,Bihar,Amoxicillin 500mg (Antibiotic),Monsoon/Heavy Rain,35.0,None,163,47,165,3.5,1,935,33.3
2023-07-12,PHC_041,Maharashtra,Amoxicillin 500mg (Antibiotic),Monsoon/Heavy Rain,23.8,Diwali,211,42,5,0.1,1,755,11.4
2023-07-12,PHC_041,Maharashtra,Paracetamol 500mg (Antipyretic),High Humidity,31.9,Diwali,148,33,275,8.3,0,689,58.8
2023-07-12,PHC_044,Uttar Pradesh,Paracetamol 500mg (Antipyretic),Monsoon/Heavy Rain,32.5,None,172,32,265,8.3,0,571,69.2
2023-07-12,PHC_047,Bihar,ORS Packets,Heatwave,38.7,None,64,19,206,10.8,0,14,34.2
2023-07-12,PHC_048,Maharashtra,Rabies Immunoglobulin (ARV),Heatwave,38.3,Diwali,47,14,5,0.4,1,755,22.0
2023-07-12,PHC_048,Maharashtra,Paracetamol 500mg (Antipyretic),Heatwave,40.1,None,134,53,424,8.0,0,9,50.0
2023-07-13,PHC_002,Karnataka,Amoxicillin 500mg (Antibiotic),Heatwave,30.8,Diwali,107,39,459,11.8,0,894,53.2
2023-07-13,PHC_005,Tamil Nadu,Paracetamol 500mg (Antipyretic),Monsoon/Heavy Rain,39.2,Local Fair,171,66,32,0.5,1,500,33.5
2023-07-13,PHC_007,Karnataka,Amoxicillin 500mg (Antibiotic),High Humidity,33.6,Holi,121,37,120,3.2,1,460,77.9
2023-07-13,PHC_007,Karnataka,Oxytocin 10 IU (Maternal),Heatwave,44.4,Local Fair,98,20,308,15.4,0,410,40.0
2023-07-13,PHC_008,Gujarat,Oxytocin 10 IU (Maternal),High Humidity,36.2,None,87,21,121,5.8,0,908,62.2
2023-07-13,PHC_008,Gujarat,ORS Packets,Monsoon/Heavy Rain,27.9,Kumbh Mela,227,58,284,4.9,1,204,10.7
2023-07-13,PHC_009,Gujarat,Rabies Immunoglobulin (ARV),Clear,37.5,None,68,17,35,2.1,1,618,27.0
2023-07-13,PHC_010,Tamil Nadu,Snake Venom Antiserum,Clear,24.5,Kumbh Mela,167,25,109,4.4,1,107,32.7
2023-07-13,PHC_010,Tamil Nadu,ORS Packets,Monsoon/Heavy Rain,27.4,Kumbh Mela,166,62,21,0.3,1,732,13.1
2023-07-13,PHC_010,Tamil Nadu,Oxytocin 10 IU (Maternal),Heatwave,43.0,None,43,10,288,28.8,0,375,22.9
2023-07-13,PHC_010,Tamil Nadu,Ceftriaxone 1g (Antibiotic),High Humidity,37.3,Diwali,107,13,3,0.2,1,221,36.4
2023-07-13,PHC_011,Uttar Pradesh,Amoxicillin 500mg (Antibiotic),High Humidity,28.2,Kumbh Mela,157,59,234,4.0,1,614,27.6
2023-07-13,PHC_011,Uttar Pradesh,Paracetamol 500mg (Antipyretic),High Humidity,36.1,Local Fair,86,17,72,4.2,1,490,54.0
2023-07-13,PHC_013,Bihar,Snake Venom Antiserum,Clear,38.3,Kumbh Mela,130,16,400,25.0,0,102,67.6
2023-07-13,PHC_014,Bihar,Rabies Immunoglobulin (ARV),High Humidity,32.9,Kumbh Mela,110,29,347,12.0,0,195,57.4
2023-07-13,PHC_014,Bihar,Ceftriaxone 1g (Antibiotic),Monsoon/Heavy Rain,33.9,Holi,164,53,92,1.7,1,926,25.2
2023-07-13,PHC_016,Bihar,Snake Venom Antiserum,Heatwave,38.2,Kumbh Mela,175,36,238,6.6,0,710,48.9
2023-07-13,PHC_017,Maharashtra,Snake Venom Antiserum,High Humidity,37.3,Kumbh Mela,106,29,173,6.0,0,843,73.3
2023-07-13,PHC_017,Maharashtra,Paracetamol 500mg (Antipyretic),High Humidity,29.7,Kumbh Mela,79,17,336,19.8,0,791,42.5
2023-07-13,PHC_020,Tamil Nadu,Paracetamol 500mg (Antipyretic),Clear,37.3,Diwali,131,35,484,13.8,0,970,17.1
2023-07-13,PHC_021,Bihar,Paracetamol 500mg (Antipyretic),Monsoon/Heavy Rain,42.6,Holi,148,36,172,4.8,1,127,10.7
2023-07-13,PHC_021,Bihar,Paracetamol 500mg (Antipyretic),High Humidity,36.1,Diwali,165,47,318,6.8,0,466,40.7
2023-07-13,PHC_022,Tamil Nadu,ORS Packets,Monsoon/Heavy Rain,44.0,Holi,160,31,156,5.0,0,731,68.9
2023-07-13,PHC_025,Gujarat,ORS Packets,High Humidity,42.4,Local Fair,181,62,37,0.6,1,218,21.7
2023-07-13,PHC_026,Karnataka,Paracetamol 500mg (Antipyretic),High Humidity,42.7,Kumbh Mela,109,30,179,6.0,0,394,14.5
2023-07-13,PHC_029,Karnataka,Amoxicillin 500mg (Antibiotic),Heatwave,44.8,None,101,40,99,2.5,1,503,22.9
2023-07-13,PHC_030,Uttar Pradesh,Snake Venom Antiserum,High Humidity,41.0,Kumbh Mela,134,28,282,10.1,0,681,48.5
2023-07-13,PHC_031,Bihar,Amoxicillin 500mg (Antibiotic),Heatwave,35.6,None,97,15,241,16.1,0,261,30.5
2023-07-13,PHC_032,Rajasthan,Ceftriaxone 1g (Antibiotic),Clear,41.1,Diwali,175,20,327,16.4,0,654,31.2
2023-07-13,PHC_033,Karnataka,Snake Venom Antiserum,Monsoon/Heavy Rain,25.9,Holi,110,33,194,5.9,0,705,39.5
2023-07-13,PHC_034,Uttar Pradesh,Ceftriaxone 1g (Antibiotic),Clear,39.1,Local Fair,139,16,339,21.2,0,762,14.8
2023-07-13,PHC_035,Gujarat,Snake Venom Antiserum,Clear,26.1,Diwali,138,27,0,0.0,1,863,36.3
2023-07-13,PHC_036,Tamil Nadu,Rabies Immunoglobulin (ARV),Clear,22.3,Holi,102,35,315,9.0,0,878,41.2
2023-07-13,PHC_036,Tamil Nadu,Ceftriaxone 1g (Antibiotic),Heatwave,39.0,Local Fair,56,21,33,1.6,1,53,24.0
2023-07-13,PHC_036,Tamil Nadu,Oxytocin 10 IU (Maternal),Monsoon/Heavy Rain,24.0,Holi,206,78,102,1.3,1,447,38.3
2023-07-13,PHC_042,Rajasthan,ORS Packets,High Humidity,41.5,Local Fair,133,42,9,0.2,1,763,17.6
2023-07-13,PHC_044,Uttar Pradesh,Oxytocin 10 IU (Maternal),Heatwave,22.0,Holi,92,31,249,8.0,0,299,63.3
2023-07-13,PHC_045,Maharashtra,ORS Packets,Heatwave,32.6,Kumbh Mela,126,14,433,30.9,0,73,18.6
2023-07-13,PHC_045,Maharashtra,Ceftriaxone 1g (Antibiotic),Monsoon/Heavy Rain,41.7,Holi,186,47,183,3.9,1,597,12.3
2023-07-13,PHC_046,Assam,Ceftriaxone 1g (Antibiotic),Clear,39.0,Local Fair,75,15,486,32.4,0,740,34.4
2023-07-13,PHC_046,Assam,ORS Packets,Clear,39.9,None,145,56,28,0.5,1,151,75.4
2023-07-14,PHC_003,Uttar Pradesh,Oxytocin 10 IU (Maternal),High Humidity,29.9,None,68,19,91,4.8,1,33,49.0
2023-07-14,PHC_004,Karnataka,Oxytocin 10 IU (Maternal),Monsoon/Heavy Rain,38.1,Diwali,183,44,324,7.4,0,902,80.0
2023-07-14,PHC_005,Tamil Nadu,Paracetamol 500mg (Antipyretic),Monsoon/Heavy Rain,34.9,Local Fair,221,82,270,3.3,1,482,47.3
2023-07-14,PHC_005,Tamil Nadu,Rabies Immunoglobulin (ARV),Monsoon/Heavy Rain,37.4,Kumbh Mela,219,40,54,1.4,1,208,73.1
2023-07-14,PHC_008,Gujarat,Paracetamol 500mg (Antipyretic),Heatwave,23.9,None,134,19,71,3.7,1,568,24.3
2023-07-14,PHC_015,Uttar Pradesh,Oxytocin 10 IU (Maternal),Heatwave,24.6,Kumbh Mela,163,64,253,4.0,1,674,42.6
2023-07-14,PHC_016,Bihar,Amoxicillin 500mg (Antibiotic),Monsoon/Heavy Rain,41.3,Local Fair,106,14,13,0.9,1,302,10.6
2023-07-14,PHC_017,Maharashtra,ORS Packets,Heatwave,35.9,Diwali,118,34,31,0.9,1,537,74.7
2023-07-14,PHC_018,Rajasthan,ORS Packets,Heatwave,32.3,Local Fair,143,27,60,2.2,1,588,60.9
2023-07-14,PHC_018,Rajasthan,Oxytocin 10 IU (Maternal),High Humidity,26.2,Holi,179,46,260,5.7,0,921,72.4
2023-07-14,PHC_019,Maharashtra,Rabies Immunoglobulin (ARV),Clear,34.0,Local Fair,188,50,26,0.5,1,870,21.3
2023-07-14,PHC_020,Tamil Nadu,Snake Venom Antiserum,Heatwave,30.8,Holi,98,31,335,10.8,0,389,26.6
2023-07-14,PHC_020,Tamil Nadu,Paracetamol 500mg (Antipyretic),Monsoon/Heavy Rain,35.7,Local Fair,159,35,314,9.0,0,463,41.0
2023-07-14,PHC_021,Bihar,Ceftriaxone 1g (Antibiotic),Heatwave,34.9,Holi,131,29,67,2.3,1,505,34.0
2023-07-14,PHC_022,Tamil Nadu,ORS Packets,Clear,32.8,None,81,21,329,15.7,0,145,54.3
2023-07-14,PHC_022,Tamil Nadu,Paracetamol 500mg (Antipyretic),Heatwave,27.0,Holi,128,39,296,7.6,0,107,15.5
2023-07-14,PHC_023,Rajasthan,Ceftriaxone 1g (Antibiotic),Heatwave,42.7,Holi,195,54,219,4.1,1,446,27.5
2023-07-14,PHC_024,Maharashtra,Oxytocin 10 IU (Maternal),Monsoon/Heavy Rain,25.3,None,90,35,5,0.1,1,424,65.0
2023-07-14,PHC_024,Maharashtra,Snake Venom Antiserum,Heatwave,22.1,Holi,192,61,263,4.3,1,134,60.5
2023-07-14,PHC_026,Karnataka,Paracetamol 500mg (Antipyretic),Heatwave,37.5,Kumbh Mela,128,40,399,10.0,0,474,38.2
2023-07-14,PHC_026,Karnataka,Ceftriaxone 1g (Antibiotic),Heatwave,28.1,None,33,12,196,16.3,0,243,72.9
2023-07-14,PHC_028,Gujarat,Snake Venom Antiserum,Heatwave,31.3,None,61,6,228,38.0,0,661,17.8
2023-07-14,PHC_029,Karnataka,Oxytocin 10 IU (Maternal),Monsoon/Heavy Rain,22.4,Diwali,92,30,356,11.9,0,713,41.2
2023-07-14,PHC_029,Karnataka,Ceftriaxone 1g (Antibiotic),Monsoon/Heavy Rain,36.7,Holi,243,34,410,12.1,0,219,40.5
2023-07-14,PHC_030,Uttar Pradesh,Ceftriaxone 1g (Antibiotic),Clear,40.3,Holi,158,57,284,5.0,1,224,28.8
2023-07-14,PHC_034,Uttar Pradesh,Paracetamol 500mg (Antipyretic),Heatwave,22.9,None,46,10,401,40.1,0,471,22.3
2023-07-14,PHC_035,Gujarat,Rabies Immunoglobulin (ARV),Heatwave,27.5,Kumbh Mela,100,24,116,4.8,1,882,30.0
2023-07-14,PHC_036,Tamil Nadu,Oxytocin 10 IU (Maternal),Heatwave,26.2,Holi,168,22,415,18.9,0,292,79.6
2023-07-14,PHC_036,Tamil Nadu,Paracetamol 500mg (Antipyretic),Clear,22.1,Holi,113,32,18,0.6,1,91,73.1
2023-07-14,PHC_036,Tamil Nadu,Ceftriaxone 1g (Antibiotic),Clear,32.9,Diwali,155,56,122,2.2,1,968,11.4
2023-07-14,PHC_039,Assam,ORS Packets,Clear,34.7,Diwali,118,43,82,1.9,1,322,10.1
2023-07-14,PHC_040,Bihar,Rabies Immunoglobulin (ARV),Monsoon/Heavy Rain,35.9,Local Fair,202,34,466,13.7,0,902,70.9
2023-07-14,PHC_040,Bihar,Snake Venom Antiserum,High Humidity,29.9,Local Fair,148,55,28,0.5,1,770,76.9
2023-07-14,PHC_041,Maharashtra,ORS Packets,Heatwave,30.6,None,125,39,415,10.6,0,442,41.0
2023-07-14,PHC_042,Rajasthan,Amoxicillin 500mg (Antibiotic),Monsoon/Heavy Rain,29.0,None,94,34,306,9.0,0,349,56.2
2023-07-14,PHC_043,Uttar Pradesh,Amoxicillin 500mg (Antibiotic),High Humidity,41.7,Local Fair,143,44,126,2.9,1,583,64.6
2023-07-14,PHC_043,Uttar Pradesh,ORS Packets,Clear,33.5,Holi,146,42,411,9.8,0,46,77.0
